customer_id,first_purchase_date,last_purchase_date,total_quantity,recency,frequency,monetary,life_time
490,2021-01-27,2021-01-27,3,341,1,13.14,341
491,2021-01-26,2021-03-27,6,282,3,38.230000000000004,342
492,2021-01-29,2021-01-29,2,339,1,7.26,339
493,2021-01-30,2021-01-30,2,338,1,26.88,338
494,2021-02-26,2021-04-20,4,258,2,30.57,311
495,2021-07-22,2021-07-22,4,165,1,18.95,165
496,2021-02-01,2021-02-15,4,322,2,75.67,336
497,2021-05-09,2021-07-24,4,163,2,31.23,239
498,2021-02-05,2021-02-05,4,332,1,24,332
499,2021-01-20,2021-03-19,8,290,4,66.59,348
500,2021-03-05,2021-03-05,1,304,1,4.44,304
501,2021-01-10,2021-03-07,12,302,5,61.59,358
502,2021-03-16,2021-03-16,2,293,1,18.27,293
503,2021-04-16,2021-04-16,2,262,1,7.789999999999999,262
504,2021-01-15,2021-07-29,12,158,7,173.58,353
505,2021-01-18,2021-01-18,1,350,1,8.46,350
506,2021-01-19,2021-01-27,4,341,2,35.42,349
507,2021-01-22,2021-01-22,1,346,1,5.45,346
508,2021-08-03,2021-08-03,3,153,1,92.93,153
509,2021-01-15,2021-01-15,3,353,1,10.26,353
510,2021-03-23,2021-08-23,3,133,2,16.5,286
511,2021-04-06,2021-04-06,2,272,1,83.2,272
512,2021-01-31,2021-02-27,7,310,3,51.86,337
513,2021-08-31,2021-08-31,1,125,1,10.39,125
514,2021-01-29,2021-01-29,1,339,1,2.86,339
515,2021-01-31,2021-03-14,5,295,2,43.44,337
516,2021-04-13,2021-08-23,2,133,2,12.43,265
517,2021-01-23,2021-01-23,1,345,1,6.54,345
518,2021-07-12,2021-08-10,3,146,2,25.98,175
519,2021-02-27,2021-02-27,1,310,1,13.07,310
520,2021-02-22,2021-02-22,1,315,1,9.93,315
521,2021-03-11,2021-03-21,4,288,2,62.5,298
522,2021-05-08,2021-05-08,1,240,1,4.57,240
523,2021-01-11,2021-02-11,18,326,2,200.29,357
524,2021-01-11,2021-01-11,4,357,1,32.629999999999995,357
525,2021-02-06,2021-02-06,3,331,1,16.14,331
526,2021-04-27,2021-04-27,1,251,1,5.01,251
527,2021-01-05,2021-05-25,7,223,4,50.18,363
528,2021-01-28,2021-02-04,33,333,2,268.89,340
529,2021-07-11,2021-07-11,4,176,1,17.93,176
530,2021-01-30,2021-03-03,5,306,2,40,338
531,2021-11-28,2021-11-28,5,36,1,42.09,36
532,2021-10-06,2021-10-06,2,89,1,11.9,89
533,2021-01-29,2021-06-01,13,216,5,174.62,339
534,2021-02-12,2021-02-12,2,325,1,6.609999999999999,325
535,2021-02-17,2021-02-17,2,320,1,7.279999999999999,320
536,2021-02-17,2021-04-24,38,254,2,406.36,320
537,2021-04-19,2021-04-19,1,259,1,5.87,259
538,2021-06-06,2021-08-13,5,143,2,28.15,211
539,2021-05-17,2021-05-17,1,231,1,35.64,231
540,2021-01-26,2021-01-26,7,342,1,42.2,342
541,2021-11-23,2021-11-23,3,41,1,45.13,41
542,2021-01-31,2021-01-31,2,337,1,10.09,337
543,2021-02-02,2021-02-02,3,335,1,11.05,335
544,2021-04-21,2021-04-21,1,257,1,13.66,257
545,2021-01-08,2021-03-20,7,289,4,24.57,360
546,2021-01-25,2021-04-26,7,252,5,49.11,343
547,2021-01-21,2021-04-15,2,263,2,15.01,347
548,2021-03-16,2021-03-16,1,293,1,1.77,293
549,2021-01-10,2021-04-12,2,266,2,19.32,358
550,2021-03-08,2021-03-08,3,301,1,17.52,301
551,2021-01-18,2021-03-03,13,306,2,628.17,350
552,2021-01-23,2021-01-23,2,345,1,7.84,345
553,2021-09-27,2021-09-27,1,98,1,7.15,98
554,2021-07-12,2021-07-12,1,175,1,2.37,175
555,2021-04-15,2021-04-15,1,263,1,4.02,263
556,2021-02-23,2021-03-18,6,291,2,59.21,314
557,2021-02-17,2021-06-09,13,208,5,77.71,320
558,2021-04-04,2021-04-04,2,274,1,13.16,274
559,2021-04-13,2021-04-13,2,265,1,6.87,265
560,2021-01-20,2021-01-20,2,348,1,16.83,348
561,2021-01-12,2021-01-12,1,356,1,51.07,356
562,2021-02-01,2021-02-01,4,336,1,20.01,336
563,2021-02-23,2021-02-23,26,314,1,189.27,314
564,2021-03-09,2021-03-09,8,300,1,39.51,300
565,2021-03-17,2021-03-17,2,292,1,11.79,292
566,2021-05-16,2021-05-16,2,232,1,22.630000000000003,232
567,2021-01-22,2021-01-22,1,346,1,10.1,346
568,2021-05-14,2021-05-14,1,234,1,2.06,234
569,2021-05-17,2021-05-17,2,231,1,4.27,231
570,2021-05-06,2021-05-06,1,242,1,4.57,242
571,2021-01-19,2021-01-19,3,349,1,40.76,349
572,2021-07-20,2021-07-20,1,167,1,19.02,167
573,2021-02-04,2021-02-04,5,333,1,12,333
574,2021-01-07,2021-01-07,2,361,1,13.04,361
575,2021-06-16,2021-06-16,1,201,1,6.35,201
576,2021-01-07,2021-01-07,1,361,1,33.63,361
577,2021-03-23,2021-03-23,1,286,1,6.75,286
578,2021-06-11,2021-06-11,1,206,1,4.38,206
579,2021-03-22,2021-03-22,1,287,1,3.82,287
580,2021-04-29,2021-04-29,1,249,1,4.5,249
581,2021-03-01,2021-03-19,2,290,2,10.709999999999999,308
582,2021-03-25,2021-03-25,2,284,1,17.21,284
583,2021-02-23,2021-02-23,1,314,1,8.94,314
584,2021-05-07,2021-05-07,1,241,1,62.16,241
585,2021-02-28,2021-03-19,8,290,2,360.71,309
586,2021-02-07,2021-02-07,1,330,1,7.77,330
587,2021-02-01,2021-05-02,2,246,2,11.86,336
588,2021-05-03,2021-05-03,2,245,1,29.75,245
589,2021-03-21,2021-03-21,3,288,1,7.26,288
590,2021-02-25,2021-04-09,4,269,3,33.38,312
591,2021-05-19,2021-05-19,1,229,1,13.41,229
592,2021-01-02,2021-05-04,9,244,4,56.73,366
593,2021-05-11,2021-05-11,1,237,1,6.12,237
594,2021-02-04,2021-02-04,1,333,1,3.22,333
595,2021-03-04,2021-03-04,9,305,1,91,305
596,2021-02-20,2021-02-20,1,317,1,44.92,317
597,2021-01-07,2021-03-27,96,282,6,290.49,361
598,2021-01-11,2021-03-18,12,291,6,189.4,357
599,2021-03-04,2021-03-04,1,305,1,6.35,305
600,2021-01-06,2021-05-14,8,234,3,71.36,362
601,2021-03-19,2021-03-19,1,290,1,16.56,290
602,2021-02-22,2021-03-30,2,279,2,14.34,315
603,2021-01-16,2021-04-01,8,277,4,83.78,352
604,2021-04-02,2021-04-02,1,276,1,18.63,276
605,2021-04-18,2021-05-15,5,233,2,21.009999999999998,260
606,2021-01-22,2021-01-22,1,346,1,2.59,346
607,2021-10-08,2021-10-08,1,87,1,8.75,87
608,2021-01-19,2021-01-19,2,349,1,2.59,349
609,2021-01-21,2021-03-07,6,302,3,48.84,347
610,2021-01-06,2021-01-06,3,362,1,25.2,362
611,2021-02-02,2021-02-23,13,314,3,130.06,335
612,2021-01-11,2021-04-30,8,248,5,59.199999999999996,357
613,2021-01-13,2021-03-10,11,299,5,91.78999999999999,355
614,2021-01-06,2021-01-29,14,339,2,125.11,362
615,2021-01-13,2021-01-13,1,355,1,14.17,355
616,2021-04-02,2021-04-13,7,265,2,40.65,276
617,2021-01-18,2021-01-18,7,350,1,35.64,350
618,2021-03-30,2021-03-30,1,279,1,5.32,279
619,2021-02-12,2021-02-12,9,325,1,77.39999999999999,325
620,2021-01-07,2021-02-24,5,313,3,68.93,361
621,2021-02-15,2021-02-15,7,322,1,154.54,322
622,2021-03-16,2021-03-16,9,293,1,231.42999999999998,293
623,2021-07-31,2021-07-31,1,156,1,9.48,156
624,2021-02-05,2021-04-26,3,252,3,13.21,332
625,2021-02-12,2021-02-12,2,325,1,15.530000000000001,325
626,2021-08-27,2021-08-27,3,129,1,28.56,129
627,2021-01-04,2021-02-12,2,325,2,14.46,364
628,2021-03-10,2021-03-10,6,299,1,327.13,299
629,2021-04-15,2021-04-15,1,263,1,15.88,263
630,2021-06-29,2021-06-29,6,188,1,146.79,188
631,2021-01-25,2021-03-10,6,299,4,36.09,343
632,2021-01-29,2021-10-21,24,74,6,140.1,339
633,2021-03-21,2021-03-21,2,288,1,11.18,288
634,2021-04-03,2021-09-17,22,108,8,204,275
635,2021-02-14,2021-02-14,1,323,1,1.77,323
636,2021-02-10,2021-02-10,3,327,1,25.06,327
637,2021-04-04,2021-04-04,3,274,1,19.17,274
638,2021-01-06,2021-02-17,4,320,3,20.68,362
639,2021-01-16,2021-01-16,2,352,1,9.11,352
640,2021-03-12,2021-03-12,1,297,1,11.69,297
641,2021-02-04,2021-04-28,9,250,5,66.95,333
642,2021-01-21,2021-05-29,2,219,2,16.130000000000003,347
643,2021-02-10,2021-03-16,10,293,3,110.78,327
644,2021-03-26,2021-03-26,1,283,1,7.38,283
645,2021-02-08,2021-02-24,4,313,2,80.41,329
646,2021-05-06,2021-05-06,2,242,1,14.46,242
647,2021-02-21,2021-05-22,10,226,4,112.7,316
648,2021-02-21,2021-06-03,2,214,2,14.26,316
649,2021-02-12,2021-02-12,1,325,1,2.11,325
650,2021-01-21,2021-01-21,1,347,1,4.94,347
651,2021-01-04,2021-04-15,79,263,4,513.4,364
652,2021-01-23,2021-04-03,2,275,2,142.51999999999998,345
653,2021-01-05,2021-03-06,6,303,4,67.16,363
654,2021-03-18,2021-07-08,10,179,5,62.739999999999995,291
655,2021-04-30,2021-04-30,1,248,1,10.5,248
656,2021-03-05,2021-03-05,1,304,1,2.11,304
657,2021-02-24,2021-03-31,4,278,2,23.48,313
658,2021-01-21,2021-10-19,10,76,3,263.55,347
659,2021-01-22,2021-02-02,4,335,2,92.44,346
660,2021-01-23,2021-01-23,1,345,1,7.63,345
661,2021-04-27,2021-04-27,2,251,1,18.88,251
662,2021-02-05,2021-02-05,1,332,1,57.51,332
663,2021-04-11,2021-04-11,1,267,1,8.88,267
664,2021-01-14,2021-01-14,4,354,1,28.4,354
665,2021-05-21,2021-05-21,1,227,1,14.25,227
666,2021-02-26,2021-11-18,3,46,2,16.22,311
667,2021-04-25,2021-04-25,1,253,1,3.13,253
668,2021-04-22,2021-04-22,4,256,1,20.85,256
669,2021-02-23,2021-09-08,11,117,5,236.46,314
670,2021-02-23,2021-02-23,1,314,1,2,314
671,2021-01-07,2021-04-18,2,260,2,26.93,361
672,2021-01-26,2021-01-26,7,342,1,59.62,342
673,2021-01-09,2021-08-02,9,154,4,151.7,359
674,2021-05-11,2021-05-11,6,237,1,65.43,237
675,2021-01-25,2021-03-13,3,296,2,165.01,343
676,2021-02-19,2021-02-19,1,318,1,6.75,318
677,2021-05-01,2021-05-01,2,247,1,47.620000000000005,247
678,2021-01-22,2021-05-25,13,223,7,152.42,346
679,2021-07-01,2021-07-01,2,186,1,27,186
680,2021-03-17,2021-03-17,2,292,1,12.71,292
681,2021-03-21,2021-03-21,2,288,1,9.809999999999999,288
682,2021-03-15,2021-03-15,2,294,1,17.54,294
683,2021-01-09,2021-05-02,19,246,5,122.36,359
684,2021-01-21,2021-01-21,25,347,1,8.16,347
685,2021-01-08,2021-01-08,2,360,1,11.18,360
686,2021-04-05,2021-04-05,1,273,1,4.57,273
687,2021-02-06,2021-04-17,11,261,3,90.23,331
688,2021-01-04,2021-02-19,7,318,5,39.43,364
690,2021-02-13,2021-02-13,1,324,1,6.5,324
691,2021-02-01,2021-02-01,1,336,1,8.76,336
692,2021-01-03,2021-04-17,5,261,3,50.1,365
693,2021-01-22,2021-01-22,2,346,1,17.55,346
694,2021-09-05,2021-09-05,1,120,1,16.38,120
695,2021-07-11,2021-07-11,3,176,1,11.370000000000001,176
696,2021-07-10,2021-07-10,2,177,1,9.559999999999999,177
697,2021-02-12,2021-04-18,4,260,2,19.62,325
698,2021-02-01,2021-04-29,16,249,4,163.66,336
699,2021-01-09,2021-03-16,24,293,7,162.26,359
700,2021-03-16,2021-03-16,2,293,1,94.5,293
701,2021-03-23,2021-04-26,3,252,3,12.54,286
702,2021-01-09,2021-01-10,3,358,2,26.6,359
703,2021-01-29,2021-02-17,13,320,2,91.17,339
704,2021-02-03,2021-04-16,5,262,3,12.690000000000001,334
705,2021-04-29,2021-04-29,1,249,1,5.8,249
706,2021-04-08,2021-04-08,1,270,1,3.93,270
707,2021-01-09,2021-04-19,10,259,4,111.53,359
708,2021-01-02,2021-02-13,3,324,2,20.58,366
709,2021-02-18,2021-02-18,1,319,1,14.37,319
710,2021-01-06,2021-01-31,5,337,3,32.33,362
711,2021-01-16,2021-01-17,5,351,2,44.87,352
712,2021-01-23,2021-04-08,11,270,7,70.8,345
713,2021-02-08,2021-03-10,4,299,3,34.07,329
714,2021-01-27,2021-05-30,3,218,2,25.75,341
715,2021-01-08,2021-01-08,2,360,1,42.87,360
716,2021-03-25,2021-03-25,2,284,1,24.82,284
717,2021-01-21,2021-01-21,1,347,1,2.37,347
718,2021-06-24,2021-06-24,1,193,1,5.46,193
719,2021-03-01,2021-03-01,1,308,1,11.04,308
720,2021-01-26,2021-01-26,1,342,1,9.68,342
721,2021-04-21,2021-04-21,3,257,1,19.18,257
722,2021-04-20,2021-04-20,1,258,1,6.07,258
723,2021-01-18,2021-01-18,3,350,1,23.57,350
724,2021-03-06,2021-03-19,4,290,2,21.36,303
725,2021-02-12,2021-03-06,5,303,2,25.37,325
726,2021-02-09,2021-02-09,1,328,1,5.73,328
727,2021-01-31,2021-01-31,2,337,1,7.09,337
728,2021-04-20,2021-04-20,1,258,1,3.44,258
729,2021-03-30,2021-07-01,2,186,2,14.25,279
730,2021-02-20,2021-05-17,4,231,4,41.62,317
731,2021-03-03,2021-03-03,1,306,1,6.81,306
732,2021-03-30,2021-05-03,3,245,3,63.93000000000001,279
733,2021-08-27,2021-08-27,1,129,1,6.75,129
734,2021-05-16,2021-05-16,1,232,1,5.12,232
735,2021-04-05,2021-04-05,1,273,1,4.3,273
736,2021-04-14,2021-04-14,5,264,1,33.46,264
737,2021-01-12,2021-01-12,2,356,1,15.66,356
738,2021-01-21,2021-01-21,1,347,1,6.9,347
739,2021-01-26,2021-01-26,1,342,1,10.32,342
740,2021-01-13,2021-03-06,27,303,6,498.7,355
741,2021-01-12,2021-03-27,38,282,8,308.3,356
742,2021-05-03,2021-05-03,3,245,1,35.47,245
743,2021-04-01,2021-04-13,4,265,2,35.93,277
744,2021-01-05,2021-02-26,19,311,4,130.95,363
745,2021-01-30,2021-04-03,4,275,3,30.06,338
746,2021-08-22,2021-08-22,2,134,1,13.97,134
747,2021-01-15,2021-03-16,7,293,3,53.01,353
748,2021-10-16,2021-10-16,1,79,1,7.43,79
749,2021-02-05,2021-04-02,3,276,2,27.56,332
750,2021-03-19,2021-03-19,3,290,1,25.44,290
751,2021-02-08,2021-02-08,1,329,1,9.38,329
752,2021-02-17,2021-02-17,1,320,1,11.52,320
753,2021-02-13,2021-02-13,2,324,1,8.49,324
754,2021-01-04,2021-01-04,1,364,1,1.02,364
755,2021-01-20,2021-01-22,10,346,2,54.41,348
756,2021-04-23,2021-07-15,13,172,2,268.04,255
757,2021-01-09,2021-01-23,5,345,2,57.7,359
758,2021-03-21,2021-03-21,2,288,1,9.85,288
759,2021-04-09,2021-04-09,4,269,1,10.81,269
760,2021-05-19,2021-05-19,2,229,1,10.489999999999998,229
761,2021-01-05,2021-04-27,14,251,3,59.68,363
762,2021-01-20,2021-01-20,1,348,1,13.79,348
763,2021-05-23,2021-05-23,1,225,1,3.62,225
764,2021-01-06,2021-01-06,3,362,1,1.5,362
765,2021-02-21,2021-02-21,1,316,1,26.23,316
766,2021-04-29,2021-04-29,1,249,1,6.35,249
767,2021-03-03,2021-04-21,10,257,3,143.75,306
768,2021-01-19,2021-02-17,5,320,2,18.94,349
769,2021-01-19,2021-01-19,2,349,1,3.42,349
770,2021-08-27,2021-08-27,2,129,1,12.62,129
771,2021-01-28,2021-01-28,2,340,1,29.17,340
772,2021-01-22,2021-01-22,1,346,1,3,346
773,2021-05-22,2021-05-22,1,226,1,13.58,226
774,2021-03-02,2021-03-02,2,307,1,19.11,307
775,2021-03-06,2021-09-25,2,100,2,11.75,303
776,2021-05-29,2021-05-29,7,219,1,68.48,219
777,2021-02-23,2021-04-11,10,267,5,62.81,314
778,2021-04-19,2021-08-27,5,129,3,71.35,259
779,2021-01-04,2021-04-15,3,263,2,17.51,364
780,2021-07-11,2021-07-11,1,176,1,10.57,176
781,2021-07-20,2021-07-20,1,167,1,7.25,167
782,2021-10-18,2021-10-18,2,77,1,8.32,77
783,2021-02-08,2021-02-08,1,329,1,3.82,329
784,2021-01-28,2021-10-13,3,82,3,18.65,340
785,2021-01-15,2021-01-15,1,353,1,7.3,353
786,2021-01-22,2021-01-22,21,346,1,20.12,346
787,2021-05-11,2021-07-12,7,175,3,40.74,237
788,2021-01-07,2021-01-07,2,361,1,12.84,361
789,2021-03-13,2021-03-13,3,296,1,16.46,296
790,2021-02-04,2021-02-04,1,333,1,5.03,333
791,2021-02-13,2021-02-27,3,310,2,15.09,324
792,2021-02-19,2021-02-19,1,318,1,6.95,318
793,2021-01-14,2021-01-14,2,354,1,3.48,354
794,2021-07-14,2021-07-14,3,173,1,23.93,173
795,2021-02-16,2021-04-27,5,251,2,49.129999999999995,321
796,2021-01-11,2021-01-11,1,357,1,4.57,357
797,2021-02-26,2021-02-26,1,311,1,9.88,311
798,2021-01-29,2021-01-29,1,339,1,3.9,339
799,2021-01-18,2021-03-25,4,284,4,26.900000000000002,350
800,2021-01-07,2021-01-14,5,354,2,18.64,361
801,2021-09-24,2021-09-24,2,101,1,9.39,101
802,2021-09-15,2021-09-15,1,110,1,9.66,110
803,2021-05-15,2021-11-21,12,43,3,58.62,233
804,2021-10-14,2021-10-14,1,81,1,3.74,81
805,2021-01-19,2021-02-13,3,324,2,29.46,349
806,2021-04-18,2021-04-18,2,260,1,36.01,260
807,2021-01-08,2021-03-02,9,307,2,54.4,360
808,2021-03-10,2021-03-10,2,299,1,6.87,299
809,2021-06-30,2021-09-20,7,105,3,59.96,187
810,2021-01-07,2021-03-17,3,292,2,12.27,361
811,2021-02-04,2021-02-04,2,333,1,6.24,333
812,2021-03-27,2021-03-27,5,282,1,29.619999999999997,282
813,2021-02-15,2021-02-15,1,322,1,5.03,322
814,2021-03-20,2021-03-20,3,289,1,65.3,289
815,2021-02-22,2021-05-31,9,217,2,91,315
816,2021-04-04,2021-04-04,3,274,1,18.48,274
817,2021-06-30,2021-09-03,4,122,2,19.81,187
818,2021-03-29,2021-03-29,1,280,1,9,280
819,2021-03-20,2021-05-02,7,246,4,33.019999999999996,289
820,2021-05-03,2021-05-03,6,245,1,31.52,245
821,2021-02-21,2021-06-27,5,190,3,49.84,316
822,2021-01-02,2021-02-03,5,334,3,20.4,366
823,2021-03-04,2021-04-30,3,248,2,12.44,305
824,2021-01-02,2021-01-02,1,366,1,30,366
825,2021-05-17,2021-05-17,2,231,1,27.86,231
826,2021-06-15,2021-06-15,3,202,1,7.99,202
827,2021-08-07,2021-08-07,1,149,1,1.88,149
828,2021-07-08,2021-07-08,1,179,1,3.18,179
829,2021-03-07,2021-05-12,3,236,2,10.190000000000001,302
830,2021-03-07,2021-03-07,9,302,1,36.730000000000004,302
831,2021-05-03,2021-05-03,1,245,1,10.37,245
832,2021-01-15,2021-02-27,9,310,4,51.129999999999995,353
833,2021-03-24,2021-03-24,3,285,1,11.56,285
834,2021-01-08,2021-01-08,3,360,1,15.8,360
835,2021-06-02,2021-06-02,1,215,1,3.04,215
836,2021-02-13,2021-03-08,2,301,2,40.6,324
837,2021-01-18,2021-02-28,18,309,5,155.97,350
838,2021-02-06,2021-09-20,2,105,2,4.3100000000000005,331
839,2021-01-05,2021-01-05,2,363,1,6.949999999999999,363
840,2021-03-06,2021-04-19,13,259,3,70.61,303
841,2021-01-03,2021-01-03,2,365,1,11.73,365
842,2021-01-23,2021-03-21,5,288,2,57.59,345
843,2021-01-05,2021-01-05,1,363,1,7.85,363
844,2021-01-28,2021-03-23,3,286,3,17.28,340
845,2021-02-27,2021-03-04,2,305,2,10.02,310
846,2021-03-06,2021-07-04,2,183,2,19.17,303
847,2021-03-14,2021-03-14,1,295,1,5.66,295
848,2021-01-20,2021-02-08,13,329,2,38.58,348
849,2021-04-17,2021-04-17,1,261,1,16.12,261
850,2021-02-25,2021-03-21,9,288,2,99.71,312
851,2021-03-09,2021-04-07,8,271,2,40.129999999999995,300
852,2021-03-02,2021-06-26,5,191,3,33.78,307
853,2021-01-07,2021-04-28,27,250,13,222.31,361
854,2021-04-15,2021-04-15,1,263,1,4.02,263
855,2021-04-04,2021-04-04,1,274,1,11.88,274
856,2021-04-04,2021-04-04,3,274,1,9.56,274
857,2021-02-01,2021-02-01,18,336,1,135.32999999999998,336
858,2021-12-23,2021-12-23,1,11,1,8.52,11
859,2021-04-03,2021-04-03,5,275,1,28.04,275
860,2021-02-06,2021-03-27,2,282,2,46.089999999999996,331
861,2021-04-19,2021-04-19,2,259,1,4.11,259
862,2021-03-25,2021-08-26,7,130,5,39.04,284
863,2021-02-11,2021-04-04,3,274,2,9.21,326
864,2021-02-02,2021-02-02,1,335,1,6.12,335
865,2021-11-12,2021-11-12,1,52,1,7.15,52
866,2021-02-23,2021-04-16,2,262,2,27.36,314
867,2021-02-08,2021-03-17,11,292,5,101.35,329
868,2021-03-26,2021-03-26,4,283,1,19.91,283
869,2021-01-23,2021-01-23,1,345,1,2.43,345
870,2021-02-20,2021-02-20,1,317,1,11.65,317
871,2021-03-22,2021-03-22,1,287,1,5.59,287
872,2021-07-23,2021-07-23,1,164,1,8.62,164
873,2021-05-16,2021-11-17,7,47,2,42.61,232
874,2021-02-07,2021-02-07,2,330,1,13.96,330
875,2021-01-16,2021-01-16,1,352,1,58.56,352
876,2021-02-03,2021-02-03,1,334,1,5.38,334
877,2021-01-14,2021-01-14,2,354,1,11.25,354
878,2021-01-05,2021-03-25,3,284,3,23.79,363
879,2021-02-25,2021-02-25,2,312,1,3.88,312
880,2021-08-25,2021-08-25,1,131,1,22.25,131
881,2021-01-20,2021-01-20,1,348,1,13.77,348
882,2021-03-03,2021-03-03,3,306,1,10.75,306
883,2021-04-09,2021-04-09,1,269,1,17.43,269
884,2021-01-20,2021-01-20,4,348,1,21.27,348
885,2021-02-27,2021-02-27,1,310,1,3.82,310
886,2021-02-09,2021-02-09,1,328,1,6,328
887,2021-02-08,2021-03-17,4,292,3,25.59,329
888,2021-05-31,2021-05-31,2,217,1,22.33,217
889,2021-01-28,2021-03-09,9,300,4,108.88000000000001,340
890,2021-01-23,2021-01-23,1,345,1,3.63,345
891,2021-02-17,2021-02-17,1,320,1,9.96,320
892,2021-10-04,2021-10-04,1,91,1,14.14,91
893,2021-03-24,2021-03-24,1,285,1,7.51,285
894,2021-03-03,2021-03-03,1,306,1,5.52,306
895,2021-01-15,2021-01-18,9,350,2,37.88,353
896,2021-04-24,2021-04-24,1,254,1,4.5,254
897,2021-04-04,2021-04-04,2,274,1,15.629999999999999,274
898,2021-05-06,2021-05-06,1,242,1,1.44,242
899,2021-10-15,2021-10-15,3,80,1,6.779999999999999,80
900,2021-02-25,2021-02-25,1,312,1,9.35,312
901,2021-01-11,2021-02-28,4,309,2,70.7,357
902,2021-03-15,2021-03-15,1,294,1,21.12,294
903,2021-03-27,2021-10-15,8,80,2,97.87,282
904,2021-01-27,2021-07-12,11,175,2,80.33,341
905,2021-01-19,2021-04-16,12,262,6,156.1,349
906,2021-01-06,2021-04-21,7,257,4,89.18,362
907,2021-01-13,2021-04-12,15,266,7,152.93,355
908,2021-05-28,2021-05-28,1,220,1,14.25,220
909,2021-01-09,2021-01-09,1,359,1,13.38,359
910,2021-01-21,2021-01-21,1,347,1,11.37,347
911,2021-01-04,2021-03-23,24,286,9,191.49,364
912,2021-01-16,2021-03-25,8,284,7,35.97,352
913,2021-03-24,2021-03-24,1,285,1,6.75,285
914,2021-05-30,2021-07-17,4,170,2,20.54,218
915,2021-01-08,2021-01-08,2,360,1,17.17,360
916,2021-07-20,2021-07-20,1,167,1,10.57,167
917,2021-02-18,2021-02-18,2,319,1,4.65,319
918,2021-06-06,2021-08-28,3,128,2,8.23,211
919,2021-02-18,2021-12-01,3,33,3,20.330000000000002,319
920,2021-03-09,2021-03-09,6,300,1,40.03,300
921,2021-03-31,2021-03-31,1,278,1,6.31,278
922,2021-02-13,2021-04-01,3,277,2,46.56,324
923,2021-01-30,2021-01-30,1,338,1,13.74,338
924,2021-01-26,2021-01-26,1,342,1,6.75,342
925,2021-04-25,2021-04-25,1,253,1,13.58,253
926,2021-02-25,2021-02-25,3,312,1,16.689999999999998,312
927,2021-08-16,2021-08-16,3,140,1,16.91,140
928,2021-02-04,2021-02-04,1,333,1,10.98,333
929,2021-02-11,2021-02-11,1,326,1,5.87,326
930,2021-02-21,2021-02-21,2,316,1,36.56,316
931,2021-04-20,2021-04-20,2,258,1,32.16,258
932,2021-09-24,2021-09-24,26,101,1,249.57999999999998,101
933,2021-02-18,2021-02-18,2,319,1,39.5,319
934,2021-01-21,2021-03-06,3,303,2,14.57,347
935,2021-01-11,2021-01-11,4,357,1,22.65,357
936,2021-05-17,2021-05-17,8,231,1,51.14,231
937,2021-01-29,2021-02-08,6,329,2,26.810000000000002,339
938,2021-01-30,2021-02-04,4,333,2,52.5,338
939,2021-04-12,2021-04-12,1,266,1,5.73,266
940,2021-02-10,2021-06-18,14,199,4,220.81,327
941,2021-06-07,2021-06-07,1,210,1,7.73,210
942,2021-05-19,2021-05-19,1,229,1,5.12,229
943,2021-02-09,2021-06-04,14,213,3,187.67000000000002,328
944,2021-01-04,2021-02-04,12,333,3,117.2,364
945,2021-01-09,2021-04-19,12,259,3,124.28,359
946,2021-04-05,2021-04-05,1,273,1,9.35,273
947,2021-01-15,2021-01-26,3,342,2,11.71,353
948,2021-01-18,2021-04-01,14,277,5,110.4,350
949,2021-01-07,2021-01-07,2,361,1,15.23,361
950,2021-01-20,2021-03-22,4,287,3,19.87,348
951,2021-03-19,2021-03-19,1,290,1,7.53,290
952,2021-04-24,2021-04-24,2,254,1,16.68,254
953,2021-07-12,2021-08-14,3,142,2,35.94,175
954,2021-02-25,2021-02-25,1,312,1,4.81,312
955,2021-02-10,2021-02-10,2,327,1,10.17,327
956,2021-02-03,2021-02-24,3,313,2,14.6,334
957,2021-01-02,2021-04-09,2,269,2,12,366
958,2021-01-18,2021-01-18,1,350,1,6.12,350
959,2021-02-28,2021-02-28,6,309,1,4.34,309
960,2021-02-13,2021-08-26,9,130,2,61.18,324
961,2021-04-12,2021-04-12,1,266,1,7.23,266
962,2021-03-08,2021-03-08,4,301,1,15.549999999999999,301
963,2021-02-12,2021-03-17,13,292,6,42.69,325
964,2021-06-11,2021-06-11,1,206,1,8.46,206
965,2021-05-05,2021-05-05,2,243,1,14.600000000000001,243
966,2021-09-05,2021-09-05,1,120,1,2.17,120
967,2021-02-10,2021-02-10,3,327,1,21.15,327
968,2021-02-26,2021-09-17,3,108,2,19.14,311
969,2021-01-21,2021-01-21,1,347,1,3.22,347
970,2021-04-02,2021-04-02,2,276,1,10.76,276
971,2021-01-18,2021-01-18,1,350,1,13.32,350
972,2021-01-17,2021-01-17,7,351,1,33.7,351
973,2021-06-03,2021-06-03,1,214,1,7.43,214
974,2021-01-11,2021-05-14,6,234,3,47.51,357
975,2021-05-19,2021-05-19,5,229,1,54.98,229
976,2021-05-16,2021-05-16,1,232,1,7.29,232
977,2021-01-28,2021-11-13,7,51,4,94.71000000000001,340
978,2021-01-11,2021-02-05,4,332,2,26.740000000000002,357
979,2021-01-14,2021-01-14,8,354,1,40.15,354
980,2021-04-21,2021-04-21,7,257,1,9.51,257
981,2021-01-02,2021-04-12,4,266,2,26.71,366
982,2021-01-14,2021-01-14,2,354,1,139.76999999999998,354
